339.995,512.677,389.722,286.872,157.048,482.315,248.005,170.270,-57.255,-122.308,-581.487,-625.653,-667.911,-405.898,-960.255,-1265.286,-1702.253,-1659.621,-1554.695,-1843.960,-1779.951,-1827.623,-1435.863,-1522.342,-1784.511,-1561.538,-1633.078,-1529.632,-1460.394,-1444.651,-1651.408,-1870.412,-1905.794,-2386.572,-2085.956,-1771.856,-1588.174,-1774.448,-1489.264,-1132.326,-821.120,-952.279,-1216.929,-928.287,-1017.099,-916.388,-1066.996,-993.503,-888.279,-730.206,-479.604,-275.115,-376.868,-121.308,266.935,52.624,84.431,226.652,-221.131,-604.176,-289.816,-539.007,-522.693,-452.643,-565.896,-298.974,136.236,387.656,591.106,833.513,1225.772,1123.493,867.159,633.348,620.797,619.520,592.936,752.604,899.409,915.583,781.480,1069.389,889.913,973.257,1025.288,1037.083,639.459,164.561,181.908
655.960,742.463,733.372,698.901,668.290,920.279,599.478,555.488,423.839,382.341,-109.299,-21.058,-4.144,290.510,-133.522,-397.463,-606.855,-634.338,-473.306,-668.704,-428.782,-538.104,-271.479,-294.870,-479.641,-111.739,-115.516,-82.351,12.543,224.625,152.893,-153.294,-420.151,-895.958,-663.340,-646.415,-621.698,-894.670,-512.801,-347.556,48.908,-111.111,-478.205,-452.526,-480.855,-471.188,-721.745,-729.679,-830.773,-876.596,-593.572,-555.670,-625.433,-419.811,-30.600,-137.202,-214.730,-51.064,-539.532,-912.626,-730.656,-988.927,-933.419,-875.631,-875.407,-820.556,-380.462,-98.474,156.014,385.967,830.494,781.353,502.647,132.942,184.016,138.423,255.824,249.001,284.286,195.433,95.295,98.859,-126.171,-44.983,8.516,23.904,-400.559,-965.718,-993.098
992.577,1023.525,1060.459,1095.831,1151.071,1277.020,896.272,959.646,957.885,947.514,488.456,670.961,748.649,984.015,689.080,468.867,500.221,371.145,553.118,475.105,834.338,676.498,750.998,755.948,733.921,1111.544,1100.201,1076.463,1190.570,1467.143,1548.499,1228.084,819.222,487.624,648.759,427.678,324.263,6.461,409.700,390.037,787.514,645.764,265.604,94.262,111.019,69.036,-186.718,-275.190,-545.564,-749.502,-496.959,-565.395,-689.640,-611.784,-363.849,-342.188,-507.663,-357.032,-803.396,-1060.948,-1032.845,-1221.627,-1123.479,-1041.922,-889.761,-1021.318,-666.458,-424.904,-198.577,-74.101,306.813,318.321,125.013,-261.597,-161.683,-152.190,138.519,-25.643,-168.311,-356.856,-450.035,-702.351,-1023.229,-1045.721,-1088.085,-1111.602,-1430.600,-1961.609,-1990.034
1314.605,1329.078,1313.898,1408.437,1494.029,1484.621,1072.187,1235.496,1328.811,1298.362,927.660,1119.040,1203.810,1296.136,1072.297,875.697,1068.938,826.384,979.635,973.742,1329.493,1165.935,1053.662,1046.015,1190.825,1433.774,1341.443,1299.084,1417.533,1622.092,1815.803,1569.270,1214.189,1104.626,1212.654,890.636,751.756,445.243,816.314,717.843,1043.553,951.211,639.119,406.966,484.694,434.074,277.089,156.306,-168.101,-425.116,-259.630,-331.713,-596.601,-690.339,-665.831,-525.774,-751.113,-607.257,-973.740,-1040.282,-1127.507,-1169.869,-1035.577,-937.456,-661.236,-859.151,-671.629,-517.848,-381.653,-406.882,-209.161,-152.452,-156.157,-383.102,-285.355,-148.746,267.748,-4.688,-323.576,-596.692,-718.368,-1117.345,-1558.286,-1696.010,-1882.049,-1958.323,-2099.526,-2459.464,-2454.258
1553.589,1582.333,1439.551,1576.943,1628.135,1517.022,1109.334,1289.682,1391.161,1254.111,1008.730,1122.568,1129.653,1034.968,822.851,628.403,859.109,528.208,616.313,609.968,827.547,711.199,484.331,441.160,678.722,703.001,499.582,486.986,587.676,643.436,868.325,759.680,678.652,776.633,853.361,585.751,521.409,273.405,580.551,553.640,765.465,734.242,525.231,367.875,540.098,505.512,507.714,420.253,180.124,-26.787,16.841,34.995,-415.590,-685.459,-876.880,-665.945,-922.171,-757.063,-1053.508,-917.657,-1033.696,-890.778,-733.176,-669.604,-363.046,-472.779,-495.185,-431.174,-406.775,-558.560,-612.853,-543.581,-315.091,-226.432,-197.050,77.864,501.092,191.415,-247.625,-576.444,-750.697,-1149.419,-1690.105,-1854.802,-2167.253,-2275.106,-2251.307,-2331.328,-2285.400
1633.363,1693.367,1413.865,1575.883,1554.541,1403.565,1046.490,1131.954,1143.275,824.872,720.231,714.007,570.048,300.280,87.055,-105.778,49.561,-308.286,-286.622,-339.195,-343.777,-378.056,-613.554,-680.744,-460.136,-641.862,-917.783,-867.784,-808.410,-885.790,-715.310,-677.897,-337.744,-129.181,-77.143,-183.252,-96.948,-262.381,-38.834,124.304,217.640,242.207,109.487,92.231,381.306,357.340,504.998,496.206,432.102,318.619,233.961,384.977,-237.372,-652.030,-970.168,-765.921,-1023.640,-822.247,-1089.583,-816.202,-860.174,-555.862,-386.699,-426.755,-216.368,-122.721,-336.029,-321.095,-380.323,-577.572,-863.521,-820.381,-405.409,53.677,-33.919,322.800,605.423,331.492,-147.756,-486.488,-710.014,-978.344,-1552.042,-1599.547,-1969.928,-2063.453,-1957.391,-1712.045,-1649.338
1508.454,1606.721,1259.169,1425.779,1340.849,1217.512,958.186,870.155,727.033,210.497,242.427,136.540,-182.649,-566.827,-735.119,-897.102,-878.100,-1188.668,-1197.621,-1281.197,-1501.550,-1461.042,-1610.398,-1659.465,-1542.474,-1835.650,-2083.540,-1978.029,-1979.189,-2096.782,-2034.455,-1906.064,-1137.039,-949.472,-938.679,-866.624,-618.308,-697.112,-573.898,-192.169,-189.848,-126.461,-256.533,-170.349,219.763,175.524,388.420,460.344,569.799,512.150,318.972,579.629,-151.622,-653.188,-966.640,-853.869,-1082.631,-870.535,-1154.003,-865.431,-761.800,-381.520,-203.083,-393.068,-384.064,-65.345,-389.372,-364.660,-438.456,-575.688,-980.609,-996.287,-508.642,231.836,23.887,360.847,392.515,211.401,-233.279,-523.400,-762.324,-831.258,-1340.517,-1149.210,-1489.898,-1521.371,-1438.087,-903.563,-865.019
1194.842,1333.072,1035.929,1183.618,1085.658,1041.668,913.603,651.603,352.561,-300.880,-152.854,-291.386,-747.156,-1163.454,-1211.119,-1294.670,-1412.926,-1626.004,-1613.731,-1657.986,-2000.095,-1941.872,-1957.481,-1940.923,-1947.810,-2231.592,-2328.843,-2223.137,-2297.568,-2339.108,-2386.807,-2263.892,-1201.144,-1136.094,-1198.376,-1019.988,-658.470,-649.162,-640.178,-112.731,-155.282,-76.014,-285.470,-210.651,217.779,115.324,288.581,404.803,590.990,499.299,235.815,534.584,-222.397,-739.509,-927.623,-967.854,-1138.819,-983.938,-1308.535,-1138.941,-865.246,-525.943,-326.206,-654.947,-880.006,-419.174,-739.274,-660.494,-664.352,-655.589,-1010.789,-1103.195,-667.969,140.167,-138.591,73.054,-161.688,-221.980,-577.106,-762.676,-964.830,-844.845,-1189.278,-734.691,-971.624,-916.626,-927.034,-214.930,-233.599
774.226,947.138,814.132,915.463,867.998,926.573,936.339,581.170,186.691,-482.992,-253.075,-351.523,-858.107,-1236.522,-1109.916,-1075.735,-1292.435,-1412.432,-1344.655,-1266.750,-1591.929,-1607.719,-1499.855,-1398.953,-1477.892,-1669.430,-1527.849,-1508.643,-1663.925,-1552.794,-1664.299,-1643.186,-505.232,-583.268,-745.616,-577.214,-176.724,-62.308,-168.442,368.597,330.534,401.232,64.357,1.947,375.529,191.953,249.765,363.893,483.655,277.669,-8.885,246.223,-463.042,-926.149,-923.606,-1129.705,-1222.777,-1207.675,-1566.085,-1606.311,-1197.108,-999.369,-754.532,-1144.054,-1540.519,-1090.162,-1300.787,-1161.919,-1028.858,-844.000,-987.144,-1156.571,-847.374,-233.487,-497.758,-480.494,-881.026,-827.973,-1057.092,-1108.071,-1225.639,-994.923,-1101.603,-488.334,-580.326,-453.102,-556.818,176.266,98.413
365.620,552.636,638.438,665.066,707.614,863.106,987.241,660.585,264.352,-291.038,-24.494,-45.600,-504.519,-811.450,-520.712,-364.991,-632.198,-723.087,-609.767,-368.752,-554.483,-735.861,-554.515,-401.860,-462.293,-553.699,-165.536,-311.944,-551.485,-288.732,-393.226,-528.315,474.066,324.998,61.885,122.553,505.233,760.106,564.424,976.477,982.877,1022.297,568.275,306.012,536.210,277.054,209.809,298.524,233.959,-98.599,-360.664,-203.099,-817.525,-1174.564,-991.415,-1319.296,-1331.580,-1510.344,-1867.107,-2123.973,-1650.978,-1634.192,-1319.358,-1648.486,-2078.262,-1796.910,-1843.105,-1679.456,-1387.590,-1066.786,-904.787,-1137.295,-941.746,-730.347,-893.391,-1080.633,-1460.198,-1334.560,-1411.624,-1344.940,-1357.174,-1127.676,-974.251,-405.720,-346.517,-197.737,-323.843,274.354,175.628
