-177.102,-336.423,-392.779,-349.657,-594.782,-485.725,-303.549,-311.646,-501.291,-468.265,-679.096,-735.579,-974.958,-945.340,-855.591,-1060.229,-1300.552,-1363.838,-1078.475,-1014.036,-1177.673,-929.514,-769.371,-699.390,-724.219,-901.195,-622.735,-813.699,-832.351,-727.107,-429.711,-527.299,-564.851,-662.068,-617.560,-295.329,-185.346,-61.480,-159.081,-324.047,-137.812,-361.748,-500.990,-560.855,-503.286,-569.129,-846.743,-618.030,-441.849,-711.344,-632.416,-429.671,-548.884,-393.609,-455.444,-546.266,-984.627,-961.092,-734.056,-999.073,-872.883,-946.390,-701.028,-701.928,-654.247,-652.213,-452.255,-465.431,-516.847,-400.867,-705.690,-443.321,-537.916,-606.345,-655.434,-459.844,-583.993,-602.167,-397.507,-370.265,-111.249,-20.934,91.135,60.968,-31.194,7.894,-173.405,-320.841,-421.399
-436.354,-467.556,-526.889,-399.913,-613.346,-506.675,-331.034,-475.947,-611.117,-641.777,-875.820,-917.028,-1034.419,-903.530,-904.349,-1157.709,-1285.015,-1438.123,-1150.492,-1028.093,-1091.784,-921.847,-824.059,-663.929,-623.987,-710.841,-373.167,-658.394,-628.260,-532.086,-113.198,-326.156,-470.376,-483.097,-455.691,-195.363,-92.954,-10.376,-134.649,-272.182,-94.933,-303.509,-588.969,-689.808,-747.633,-964.420,-1305.108,-863.708,-711.603,-1061.611,-975.323,-727.696,-725.475,-605.091,-659.117,-596.009,-1028.890,-965.058,-657.254,-852.181,-879.872,-836.673,-491.652,-415.297,-515.932,-444.669,-305.339,-456.915,-477.845,-580.874,-957.274,-839.449,-1102.382,-1218.371,-1346.856,-1184.430,-1250.843,-1375.499,-1217.327,-1190.294,-827.591,-659.376,-466.838,-546.229,-563.347,-605.082,-602.295,-652.951,-510.889
-662.100,-544.492,-537.687,-380.904,-454.652,-401.625,-207.814,-404.070,-516.398,-589.692,-803.177,-823.779,-733.501,-546.825,-633.075,-882.547,-862.810,-1054.537,-802.793,-670.003,-704.151,-619.200,-660.499,-453.270,-355.048,-354.628,-43.752,-384.654,-300.239,-223.728,265.684,-65.474,-299.416,-205.961,-226.131,-37.074,45.908,44.697,-74.533,-203.245,-72.354,-171.238,-567.572,-705.088,-820.104,-1126.377,-1424.150,-839.293,-714.413,-1104.145,-1032.003,-756.429,-627.072,-573.827,-594.064,-436.214,-783.640,-655.001,-270.709,-298.945,-472.981,-311.658,45.757,182.732,-97.722,24.384,76.272,-218.924,-228.232,-440.044,-865.555,-933.494,-1322.341,-1504.808,-1622.346,-1486.372,-1525.575,-1749.140,-1743.891,-1729.526,-1381.146,-1148.938,-908.074,-1013.531,-999.656,-1136.909,-957.298,-944.250,-597.350
-894.328,-642.815,-515.683,-392.734,-276.535,-291.746,-58.222,-166.969,-296.799,-361.437,-524.589,-507.591,-216.078,-42.561,-174.867,-357.711,-216.360,-364.684,-169.725,-83.656,-144.881,-139.626,-354.102,-162.460,-27.964,21.225,228.139,-126.102,7.860,58.735,554.705,153.738,-113.214,80.157,6.552,118.894,180.325,95.923,26.212,-144.254,-83.431,1.097,-422.805,-568.594,-667.492,-952.727,-1121.301,-507.291,-397.481,-763.711,-719.576,-437.093,-243.670,-254.189,-226.823,-70.134,-299.163,-105.356,329.664,515.845,238.205,481.754,747.584,899.606,475.036,609.150,588.181,186.948,153.769,-16.077,-448.290,-666.610,-1088.265,-1328.895,-1355.834,-1226.569,-1282.613,-1566.390,-1761.078,-1759.788,-1526.733,-1270.287,-1026.452,-1124.911,-1113.563,-1341.563,-1061.335,-1034.270,-595.736
-1126.449,-789.562,-527.467,-489.997,-206.245,-263.523,10.942,110.772,-65.311,-61.323,-171.292,-88.932,301.686,405.073,281.899,214.525,396.239,363.397,487.578,482.456,374.681,307.134,-50.586,67.448,205.904,250.167,318.932,-7.346,156.928,187.510,623.587,234.925,10.378,266.684,159.061,198.848,251.005,137.699,157.759,-102.714,-112.803,187.666,-170.270,-279.374,-305.802,-467.989,-483.827,34.510,144.422,-136.342,-110.295,150.562,312.409,271.886,340.223,407.085,273.364,504.224,947.552,1323.618,1005.514,1268.645,1367.360,1475.196,1005.524,1114.115,1070.472,631.842,540.961,536.659,154.731,-120.972,-473.349,-733.468,-638.402,-493.601,-602.961,-895.327,-1256.703,-1254.003,-1174.687,-943.857,-740.241,-798.297,-799.515,-1094.432,-823.299,-822.294,-429.387
-1278.883,-926.127,-565.919,-634.985,-262.943,-312.241,-25.700,321.969,95.998,204.169,121.870,298.229,629.057,644.549,573.640,633.637,751.033,857.019,892.893,782.644,647.705,510.541,98.517,110.466,216.379,214.952,168.403,-95.635,67.689,98.361,418.311,122.281,2.020,266.085,157.595,143.850,210.209,160.068,287.587,-75.272,-133.934,364.143,135.393,106.294,169.946,170.791,256.696,582.840,698.752,538.849,581.092,786.289,838.977,813.340,897.845,831.336,728.919,947.013,1352.785,1827.912,1532.485,1747.109,1668.189,1684.212,1299.343,1364.533,1360.337,963.068,801.214,1004.486,731.812,502.516,286.169,64.358,250.422,427.281,255.258,-1.281,-432.623,-406.887,-443.087,-278.734,-143.242,-134.637,-136.688,-460.703,-293.284,-327.832,-82.625
-1226.332,-928.747,-551.123,-709.165,-347.570,-343.604,-98.964,429.973,176.714,373.317,275.954,558.827,679.254,633.026,621.689,773.233,745.882,949.240,874.252,681.705,559.952,356.772,8.981,-82.109,-42.596,-96.684,-190.975,-372.537,-244.409,-181.217,-9.623,-169.823,-164.929,55.777,-24.253,-57.782,45.769,151.067,369.062,-57.861,-129.525,500.141,408.150,479.327,610.145,730.026,818.244,914.536,1026.841,980.350,1079.143,1197.968,1119.608,1142.755,1212.949,1028.303,884.646,1036.218,1370.784,1819.867,1592.920,1709.803,1517.914,1428.949,1240.731,1270.478,1348.362,1058.206,844.719,1200.752,1081.284,963.013,888.227,759.105,958.212,1174.408,964.952,767.664,381.284,444.890,384.400,463.138,523.819,614.158,631.331,322.134,346.458,302.066,371.524
-870.804,-681.185,-384.143,-580.974,-307.173,-234.890,-91.447,474.675,232.115,446.521,293.720,662.623,493.047,435.863,448.499,616.663,428.777,639.875,436.808,213.746,140.532,-114.024,-290.833,-449.803,-500.133,-577.230,-639.188,-737.312,-669.524,-539.577,-513.883,-549.124,-447.835,-296.487,-336.791,-349.347,-201.491,108.531,365.536,-48.397,-100.854,561.600,558.762,713.291,865.298,996.466,990.165,889.290,975.248,991.854,1165.402,1182.574,1012.670,1093.708,1129.641,885.197,654.104,704.117,956.602,1264.226,1125.997,1132.524,944.710,780.741,838.428,858.734,1017.485,869.039,655.550,1042.971,1090.314,1081.272,1096.365,1085.968,1210.449,1464.234,1267.633,1128.718,869.614,967.531,978.994,975.622,973.073,1147.287,1195.728,943.172,854.629,847.140,788.352
-221.373,-160.747,-23.045,-193.765,-37.633,78.462,82.581,530.590,335.057,467.846,241.709,636.175,200.994,176.222,149.063,246.463,-40.506,83.156,-242.863,-434.210,-448.090,-719.819,-667.212,-840.784,-986.092,-1036.341,-1009.737,-1042.398,-1041.029,-822.201,-903.628,-869.020,-734.583,-644.033,-654.984,-611.761,-439.313,53.044,277.436,-40.526,-60.707,525.934,534.338,719.663,850.147,872.483,727.297,519.689,552.524,555.913,778.960,703.310,515.784,638.868,641.932,404.250,87.371,36.755,219.311,317.629,264.814,188.825,126.910,-49.372,220.941,259.502,449.350,438.158,294.654,585.571,776.069,816.718,843.133,933.111,926.645,1208.499,1077.451,977.812,864.106,972.787,1110.519,1041.929,996.402,1242.464,1316.577,1153.941,1035.483,1107.147,1009.761
569.011,514.304,465.470,377.386,434.845,542.090,410.408,644.522,515.549,484.655,201.815,531.638,-51.376,-34.435,-162.304,-201.157,-471.571,-488.022,-896.447,-1005.284,-977.038,-1214.508,-940.260,-1075.307,-1297.009,-1277.279,-1152.748,-1149.084,-1197.645,-891.286,-1016.211,-980.576,-878.919,-812.770,-817.997,-702.498,-551.308,29.860,154.454,-15.451,-16.575,401.491,349.966,496.730,587.343,424.586,171.464,-27.868,-68.102,-152.822,51.868,-84.470,-223.971,-88.675,-96.752,-287.463,-642.184,-754.323,-616.554,-730.126,-715.393,-817.671,-679.588,-798.176,-416.827,-346.266,-204.702,-117.731,-126.360,-6.610,271.742,283.074,255.660,384.741,247.882,540.835,505.620,418.775,406.074,492.614,746.742,631.063,560.423,851.142,929.890,877.855,825.340,990.262,937.018
